gsi_lat,gsi_lon,gsi_name,gsi_kana,lfSpanFr,gaijiFlg,name1,name2,id,name,kana,alt,lat,lon,level,auth,distance
37.087109,139.310856,白沢岳,しらさわだけ,2012-10-12,0,白沢岳,白沢岳,4711,白沢岳,しらさわだけ,1464,37.087081,139.310782,36,2,7.25
37.515586,139.308289,魚止山,うおどめやま,2012-10-12,0,魚止山,魚止山,8273,魚止山,うおどめやま,1078,37.515571,139.308220,36,2,6.36
35.862063,139.308226,天覧山,てんらんざん,2012-10-12,0,天覧山,天覧山,2055,天覧山,てんらんざん,197,35.862038,139.308267,18,2,4.62
35.910757,139.313115,富士山,ふじやま,2012-10-12,0,富士山,富士山,2053,富士山,ふじやま,220,35.910725,139.313188,27,2,7.46
37.35655,139.308793,要害山,ようがいさん,2012-10-12,0,要害山,要害山,16889,要害山,ようがいさん,705,37.356507,139.308701,18,2,9.42
37.25238,139.307252,高松山,たかまつやま,2012-10-12,0,高松山,高松山,4755,高松山,たかまつやま,1069,37.252342,139.307317,18,2,7.13
36.152473,139.312916,観音山,かんのんやま,2012-10-12,0,観音山,観音山,2692,観音山,かんのんやま,77,36.152273,139.313002,54,2,23.52
37.803589,139.316331,扇山,おうぎやま,2012-10-12,0,扇山,扇山,8385,扇山,おうぎやま,524,37.803601,139.316343,18,2,1.76
36.787037,139.310224,六軒山,ろっけんやま,2012-10-12,0,六軒山,六軒山,3155,六軒山,ろっけんさん,1723,36.787092,139.310146,36,2,9.27
39.563769,141.419878,毛無森,けなしもり,2012-10-12,0,毛無森,毛無森,6244,毛無森,けなしもり,1427,39.563785,141.419818,36,2,5.47
39.109286,141.421793,鷹ノ巣山,たかのすやま,2012-10-12,0,鷹ノ巣山,鷹ノ巣山,12793,鷹ノ巣山,たかのすやま,792,39.109295,141.421850,45,2,5.01
38.457197,141.422313,黒森山,くろもりやま,2012-10-12,0,黒森山,黒森山,4942,黒森山,くろもりやま,401,38.457261,141.422266,18,2,8.22
42.892192,141.422103,島松山,しままつやま,2012-07-30,0,島松山,島松山,3824,島松山,しままつやま,506,42.892191,141.422074,18,2,2.37
43.581064,141.422644,摺鉢山,すりばちやま,2012-07-30,0,摺鉢山,摺鉢山,4036,摺鉢山,すりばちやま,169,43.581063,141.422657,18,2,1.03
38.944316,141.422672,三枚山,さんまいやま,2012-10-12,0,三枚山,三枚山,5595,三枚山,さんまいやま,320,38.944294,141.422673,18,2,2.49
42.948908,141.423086,白旗山,しらはたやま,2012-07-30,0,白旗山,白旗山,3843,白旗山,しらはたやま,321,42.948940,141.422997,36,2,8.05
38.770932,141.417441,論山,ろんざん,2012-10-12,0,論山,論山,5529,論山,ろんざん,298,38.770914,141.417472,36,2,3.36
39.679334,141.422452,高森,たかもり,2012-10-12,0,高森,高森,6345,高森,たかもり,1219,39.679308,141.422542,36,2,8.23
33.011205,131.841153,尺間山,しゃくまさん,2012-10-12,0,尺間山,尺間山,15321,尺間山,しゃくまやま,641,33.011817,131.840596,18,2,85.61
34.191835,131.841822,金峰山,きんぽうざん,2012-10-12,0,金峰山,金峰山,11356,金峰山,きんぽうざん,790,34.191802,131.841819,45,2,3.70
34.02518,131.839811,岩熊山,いわくまやま,2012-10-12,0,岩熊山,岩熊山,11228,岩熊山,いわくまやま,124,34.025160,131.839811,36,2,2.21
32.704352,131.843664,遠見山,とおみやま,2012-10-12,0,遠見山,遠見山,15163,遠見山,とおみやま,245,32.704373,131.843653,36,2,2.59
34.487416,131.840122,鍋山,なべやま,2012-10-12,0,鍋山,鍋山,11544,鍋山,なべやま,614,34.486996,131.840416,18,2,53.97
33.96861,131.845744,入合山,いりあいやま,2012-10-12,0,入合山,入合山,11139,入合山,いりあいやま,65,33.968636,131.845729,27,2,3.23
34.376685,131.839158,鈴ノ大谷山,すずのおおたにやま,2012-10-12,0,鈴ノ大谷山,鈴ノ大谷山,870,鈴ノ大谷山,すずのおおたにやま,1036,34.376647,131.839182,45,1,4.79
34.272296,131.837597,花ヶ谷,はながたに,2012-10-12,0,花ヶ谷,花ヶ谷,11427,花ヶ谷,はながたに,831,34.272281,131.837692,36,2,8.91
34.327018,131.841319,恋路山,こいじやま,2012-10-12,0,恋路山,恋路山,11422,恋路山,こいじやま,983,34.326947,131.841417,36,2,11.96
36.35384,139.600774,唐沢山,からさわやま,2012-10-12,0,唐沢山,唐沢山,2723,唐沢山,からさわさん,241,36.353759,139.600940,18,2,17.41
37.531008,139.602405,台倉山,だいぐらやま,2012-10-12,0,台倉山,台倉山,17019,台倉山,だいぐらやま,863,37.530989,139.602396,36,2,2.26
38.057343,139.594906,丸山,まるやま,2012-10-12,0,丸山,丸山,8603,丸山,まるやま,395,38.057360,139.594843,45,2,5.80
35.284256,139.595607,阿部倉山,あべくらやま,2012-10-12,0,阿部倉山,阿部倉山,1303,阿部倉山,あべくらやま,161,35.284208,139.595577,18,2,6.02
36.765206,139.601981,外山,とやま,2012-10-12,0,外山,外山,3185,外山,とやま,880,36.765229,139.601971,36,2,2.70
36.698217,139.597511,火戸尻山,ほどじりやま,2012-10-12,0,火戸尻山,火戸尻山,3118,火戸尻山,ほどじりさん,852,36.698179,139.597508,36,2,4.29
37.540616,139.599932,日向倉山,ひゅうがくらやま,2012-10-12,0,日向倉山,日向倉山,17014,日向倉山,ひゅうがくらやま,774,37.540593,139.599933,18,2,2.58
37.4831,139.598101,高畑,たかはた,2012-10-12,0,高畑,高畑,16975,高畑,たかはた,830,37.483041,139.598005,36,2,10.69
37.273425,139.59719,石城山,いしじろやま,2012-10-12,0,石城山,石城山,4846,石城山,いしじろやま,986,37.273398,139.597197,36,2,3.06
33.874466,139.601883,御山,おやま,2012-10-12,0,御山,御山,411,御山,おやま,851,33.874456,139.601835,45,1,4.59
38.52522,139.596907,日本国,にほんこく,2012-10-12,0,日本国,日本国,5079,日本国,にほんごく,555,38.525118,139.596906,45,2,11.40
36.955826,139.59231,前山,まえやま,2012-10-12,0,前山,前山,3281,前山,まえやま,1001,36.955802,139.592266,18,2,4.73
38.433323,139.601076,城ヶ峰,じょうがみね,2012-10-12,0,城ヶ峰,城ヶ峰,8672,城ヶ峰,じょうがみね,331,38.433264,139.600960,36,2,12.08
37.728783,139.600107,高井峠,たかいとうげ,2012-10-12,0,高井峠,高井峠,8368,高井峠,たかいとうげ,788,37.728762,139.600110,36,2,2.40
37.399611,139.596134,赤松山,あかまつやま,2012-10-12,0,赤松山,赤松山,16909,赤松山,あかまつやま,814,37.399599,139.596145,36,2,1.64
37.813739,139.597333,烏帽子山,えぼしやま,2012-10-12,0,烏帽子山,烏帽子山,8402,烏帽子山,えぼしやま,1573,37.813716,139.597334,45,2,2.60
37.933857,139.595689,アゴク峰,あごくみね,2012-10-12,0,アゴク峰,アゴク峰,8476,アゴク峰,あごくみね,1460,37.933889,139.595833,0,2,13.12
36.929437,139.600032,明神ヶ岳,みょうじんがたけ,2012-10-12,0,明神ヶ岳,明神ヶ岳,3279,明神ヶ岳,みょうじんがたけ,1594,36.929377,139.600050,45,2,6.85
35.361163,139.593965,円海山,えんかいざん,2012-10-12,0,円海山,円海山,1909,円海山,えんかいざん,153,35.361122,139.594004,45,2,5.73
37.581766,139.599819,竜ヶ岳,りゅうがだけ,2012-10-12,0,竜ヶ岳,竜ヶ岳,17010,竜ヶ岳,りゅうがたけ,532,37.581745,139.599821,18,2,2.38
36.730384,139.5964,鳴虫山,なきむしやま,2012-10-12,0,鳴虫山,鳴虫山,3117,鳴虫山,なきむしやま,1104,36.730359,139.596428,45,2,3.71
38.026093,139.598739,立烏帽子,たてえぼし,2012-10-12,0,立烏帽子,立烏帽子,8602,立烏帽子,たてえぼし,692,38.026079,139.598741,18,2,1.53
37.955329,139.597272,人形ノ峰,にんぎょうのみね,2012-10-12,0,人形ノ峰,人形ノ峰,14076,人形ノ峰,にんぎょうのみね,1295,37.955314,139.597218,36,2,4.97
38.260674,139.592668,赤溝山,あかみぞやま,2012-10-12,0,赤溝山,赤溝山,8634,赤溝山,あかみぞやま,220,38.260657,139.592590,36,2,7.09
37.509619,139.603238,黒男山,くろおとこやま,2012-10-12,0,黒男山,黒男山,17027,黒男山,くろおとこやま,980,37.509585,139.603195,45,2,5.38
37.711603,139.596316,大石山,おおいしやま,2012-10-12,0,大石山,大石山,8370,大石山,おおいしやま,634,37.711596,139.596302,36,2,1.47
34.161988,129.179506,大平山,おおひらやま,2012-10-12,0,大平山,大平山,15778,大平山,おおひらやま,156,34.161988,129.179495,18,2,0.99
28.250277,129.183008,高バチ,たかばち,2012-10-12,0,高バチ,高バチ,13793,高バチ,たかばち,389,28.250281,129.182902,26,2,10.41
34.196393,129.183172,狩山,かりやま,2012-10-12,0,狩山,狩山,15809,狩山,かりやま,222,34.196471,129.183132,18,2,9.47
28.230943,129.182536,子ヘマ岳,こへまだけ,2012-10-12,0,子ヘマ岳,子ヘマ岳,13792,子ヘマ岳,こへまだけ,383,28.230912,129.182532,18,2,3.45
34.217282,129.182978,遠見ノ壇山,とうみのだんやま,2012-10-12,0,遠見ノ壇山,遠見ノ壇山,16798,遠見ノ壇山,とおみのだんやま,232,34.217420,129.182873,18,2,18.16
34.12821,129.185506,保床山,ほとこやま,2012-10-12,0,保床山,保床山,15781,保床山,ほとこやま,77,34.128222,129.185467,18,2,3.80
32.843413,131.691669,今城山,いましろやま,2012-10-12,0,今城山,今城山,15257,今城山,いまじょうさん,338,32.843417,131.691688,36,2,1.81
34.392646,131.692578,薄谷山,うすたにやま,2012-10-12,0,薄谷山,薄谷山,11488,薄谷山,うすたにやま,585,34.392599,131.692589,36,2,5.36
34.587091,131.691931,入道岳,にゅうどうだけ,2012-10-12,0,入道岳,入道岳,11601,入道岳,にゅうどうだけ,246,34.587115,131.691989,36,2,5.93
32.708263,131.690842,川平山,かわひらやま,2012-10-12,0,川平山,川平山,15155,川平山,かわひらやま,429,32.708206,131.690836,45,2,6.31
34.57463,131.692656,神宮山,じんぐうやま,2012-10-12,0,神宮山,神宮山,11571,神宮山,じんぐうやま,360,34.574573,131.692631,18,2,6.75
33.072702,131.685969,烏岳,からすだけ,2012-10-12,0,烏岳,烏岳,15314,烏岳,からすだけ,330,33.072679,131.685982,36,2,2.81
34.516991,131.685183,向山,むかいやま,2012-10-12,0,向山,向山,11566,向山,むかいやま,513,34.517037,131.685184,36,2,5.07
34.626563,131.691542,周應山,しゅうおうざん,2012-10-12,0,周應山,周応山,11599,周應山,しゅうおうざん,405,34.626534,131.691571,36,2,4.21
34.391066,135.462625,高塚山,たかつかやま,2012-10-12,0,高塚山,高塚山,10108,高塚山,たかつかやま,341,34.391006,135.462615,18,2,6.79
34.259046,135.465347,北山,きたやま,2012-10-12,0,北山,北山,10068,北山,きたやま,587,34.259027,135.465340,36,2,2.19
34.579935,135.461483,蘇鉄山,そてつやま,2012-10-12,0,蘇鉄山,蘇鉄山,10158,蘇鉄山,そてつやま,7,34.579966,135.461447,54,2,4.71
34.850341,135.469003,箕面山,みのおやま,2012-10-12,0,箕面山,箕面山,10536,箕面山,みのおやま,355,34.850328,135.468982,18,2,2.40
34.928918,135.467447,妙見山,みょうけんさん,2012-10-12,0,妙見山,妙見山,787,妙見山,みょうけんさん,660,34.928916,135.467347,27,1,9.09
34.031771,135.468353,石堂山,いしどうやま,2012-10-12,0,石堂山,石堂山,9891,石堂山,いしどうやま,1081,34.031822,135.468317,36,2,6.56
35.191366,135.466719,丸山,まるやま,2012-10-12,0,丸山,丸山,10773,丸山,まるやま,259,35.191300,135.466725,18,2,7.33
34.99303,135.466669,釈迦ヶ嶽,しゃかがだけ,2012-10-12,0,釈迦ヶ嶽,釈迦ヶ嶽,10593,釈迦ヶ嶽,しゃかがだけ,512,34.992972,135.466666,18,2,6.49
33.855291,135.469606,虎ヶ峰,とらがみね,2012-10-12,0,虎ヶ峰,虎ヶ峰,9775,虎ヶ峰,とらがみね,790,33.855279,135.469579,36,2,2.84
34.085216,135.471603,丸尾山,まるおやま,2012-10-12,0,丸尾山,丸尾山,9887,丸尾山,まるおやま,781,34.085162,135.471638,27,2,6.78
35.454643,135.470297,三国岳,みくにだけ,2012-10-12,0,三国岳,三国岳,10914,三国岳,みくにだけ,616,35.454608,135.470325,36,2,4.62
34.590177,133.397639,観音山,かんのんやま,2012-10-12,0,観音山,観音山,1071,観音山,かんのんやま,285,34.590138,133.397684,18,2,5.99
35.152368,133.401233,花見山,はなみやま,2012-10-12,0,花見山,花見山,837,花見山,はなみやま,1188,35.152385,133.401220,54,1,2.25
33.514724,133.403294,清滝山,きよたきやま,2012-10-12,0,清滝山,清滝山,13132,清滝山,きよたきやま,378,33.514789,133.403223,18,2,9.76
33.963893,133.403236,北山,きたやま,2012-10-12,0,北山,北山,13323,北山,きたやま,240,33.963889,133.403333,0,2,8.96
33.513002,133.398156,石土ノ森,いしどのもり,2012-10-12,0,石土ノ森,石土ノ森,13131,石土ノ森,いしづちのもり,467,33.512991,133.398124,45,2,3.21
33.909599,133.401597,熊鷹山,くまたかやま,2012-10-12,0,熊鷹山,熊鷹山,13289,熊鷹山,くまたかやま,1098,33.909556,133.401686,18,2,9.51
33.761082,133.405656,東門山,ひがしかどやま,2012-10-12,0,東門山,東門山,13255,東門山,ひがしかどやま,1382,33.761147,133.405648,36,2,7.26
35.320766,133.406836,粟津山,あわずやま,2012-10-12,0,粟津山,粟津山,16695,粟津山,あわづやま,354,35.320705,133.406850,36,2,6.90
33.983052,133.397883,西の山,にしのやま,2012-10-12,0,西の山,西の山,4471,西の山,にしのやま,244,33.982942,133.397819,54,2,13.56
35.366396,133.401697,越敷山,こしきさん,2012-10-12,0,越敷山,越敷山,12665,越敷山,こしきさん,226,35.366412,133.401731,45,2,3.59
43.339692,143.107736,石山,いしやま,2012-07-30,0,石山,石山,4321,石山,いしやま,1439,43.339724,143.107736,36,2,3.59
43.955353,143.102011,雄柏山,ゆうはくざん,2012-07-30,0,雄柏山,雄柏山,4380,雄柏山,ゆうはくざん,1268,43.955370,143.102052,36,2,3.79
43.679056,143.106314,岩山,いわやま,2012-07-30,0,岩山,岩山,4351,岩山,いわやま,1121,43.679082,143.106318,36,2,2.95
43.245786,143.102144,東ヌプカウシヌプリ,ひがしぬぷかうしぬぷり,2012-07-30,0,東ヌプカウシヌプリ,東ヌプカウシヌプリ,52,東ヌプカウシヌプリ,ひがしぬぷかうしぬぷり,1252,43.245784,143.102143,45,1,0.22
37.015014,138.418957,前山,まえやま,2012-10-12,0,前山,前山,7970,前山,まえやま,884,37.014993,138.418957,18,2,2.33
36.698251,138.424808,三沢山,みさわやま,2012-10-12,0,三沢山,三沢山,2962,三沢山,みさわやま,1505,36.698171,138.424681,36,2,14.36
36.802437,138.416999,三ッ子山,みつごやま,2012-10-12,0,三ッ子山,三ッ子山,3024,三ッ子山,みつごやま,982,36.802294,138.417033,18,2,16.15
35.308641,138.421151,御殿山,ごてんざん,2012-10-12,0,御殿山,御殿山,9243,御殿山,ごてんざん,783,35.308634,138.421177,36,2,2.46
35.247682,138.426325,篠井山,しのいさん,2012-10-12,0,篠井山,篠井山,646,篠井山,しのいさん,1394,35.247721,138.426477,45,1,14.45
35.939451,138.421183,美し森,うつくしもり,2013-07-26,0,美し森,美し森,1876,美し森,うつくしもり,1543,35.939443,138.421178,45,2,1.00
35.416302,138.422157,粟倉山,あわくらやま,2012-10-12,0,粟倉山,粟倉山,1519,粟倉山,あわぐらやま,705,35.416212,138.422224,36,2,11.72
36.442417,138.426982,棧敷山,さじきやま,2012-10-12,0,棧敷山,桟敷山,2544,桟敷山,さじきやま,1931,36.442397,138.426983,18,2,2.22
35.853793,138.427196,旭山,あさひやま,2012-10-12,0,旭山,旭山,1812,旭山,あさひやま,912,35.853742,138.427133,45,2,7.96
35.861043,138.420085,堤山,つつみやま,2012-10-12,0,堤山,堤山,1811,堤山,つつみやま,950,35.861012,138.420098,18,2,3.64
36.459362,138.420038,鍋蓋山,なべぶたやま,2012-10-12,0,鍋蓋山,鍋蓋山,2546,鍋蓋山,なべぶたやま,1829,36.459352,138.420092,27,2,4.98
38.172264,138.419316,金剛山,こんごうさん,2012-10-12,0,金剛山,金剛山,8586,金剛山,こんごうさん,962,38.172300,138.419350,36,2,5.03
38.247346,138.422399,知行山,ちぎょうさん,2012-10-12,0,知行山,知行山,8576,知行山,ちぎょうさん,385,38.247283,138.422406,18,2,7.06
36.790798,138.421916,飯盛山,いいもりやま,2012-10-12,0,飯盛山,飯盛山,3026,飯盛山,いいもりやま,1064,36.790747,138.421925,36,2,5.69
45.071872,147.95631,円山,まるやま,2014-02-14,0,円山,円山,20894,円山,まるやま,570,45.071130,147.956777,18,2,90.23
32.774343,131.784744,柚木山,ゆのきやま,2012-10-12,0,柚木山,柚木山,15214,柚木山,ゆのきやま,408,32.774314,131.784772,36,2,4.17
33.178771,131.783289,扇平山,せんぺいざん,2012-10-12,0,扇平山,扇平山,15390,扇平山,せんぺいざん,351,33.178852,131.783380,18,2,12.39
33.180243,131.790483,トギシ山,とぎしやま,2012-10-12,0,トギシ山,トギシ山,15389,トギシ山,とぎしやま,410,33.180255,131.790481,27,2,1.35
32.803038,131.785744,下葛山,しもつづらやま,2012-10-12,0,下葛山,下葛山,15210,下葛山,しもつづらやま,569,32.802964,131.785737,18,2,8.24
34.399982,131.784678,高岳山,たかだけやま,2012-10-12,0,高岳山,高岳山,11496,高岳山,たかだけやま,1040,34.399946,131.784683,36,2,4.04
32.728407,131.789581,岳山,だけやま,2012-10-12,0,岳山,岳山,15159,岳山,だけやま,614,32.728439,131.789610,36,2,4.45
33.064982,131.783625,姫岳,ひめだけ,2012-10-12,0,姫岳,姫岳,15318,姫岳,ひめだけ,620,33.064938,131.783637,36,2,5.02
34.279574,131.786681,円山,まるやま,2012-10-12,0,円山,円山,11425,円山,まるやま,648,34.279556,131.786656,18,2,3.05
34.537435,131.789564,岡田山,おかだやま,2012-10-12,0,岡田山,岡田山,11578,岡田山,おかだやま,298,34.537407,131.789543,36,2,3.66
33.980277,131.789356,八合山,はちごうやま,2012-10-12,0,八合山,八合山,11137,八合山,はちごうやま,230,33.980238,131.789375,18,2,4.62
37.980965,139.695929,大花山,おおはなやま,2012-10-12,0,大花山,大花山,8486,大花山,おおはなやま,787,37.980946,139.695862,36,2,6.26
37.894224,139.700851,休場ノ峰,やすみばのみね,2012-10-12,0,休場ノ峰,休場ノ峰,14053,休場ノ峰,やすみばのみね,1321,37.894167,139.700833,0,2,6.53
37.2233,139.69307,家老山,かろうやま,2012-10-12,0,家老山,家老山,4785,家老山,かろうやま,1059,37.223267,139.693075,18,2,3.73
38.299926,139.692743,石黒山,いしぐろやま,2012-10-12,0,石黒山,石黒山,8643,石黒山,いしぐろやま,968,38.300003,139.692675,18,2,10.40
38.376087,139.695182,鳴海山,なるみやま,2012-10-12,0,鳴海山,鳴海山,8654,鳴海山,なるみやま,780,38.376045,139.695144,18,2,5.75
36.742054,139.693803,茶臼山,ちゃうすやま,2012-10-12,0,茶臼山,茶臼山,3125,茶臼山,ちゃうすやま,517,36.742031,139.693813,18,2,2.76
38.202965,139.698665,鷹ノ巣山,たかのすやま,2012-10-12,0,鷹ノ巣山,鷹ノ巣山,14201,鷹ノ巣山,たかのすやま,911,38.202932,139.698661,36,2,3.67
37.640389,139.698416,富士山,ふじさん,2012-10-12,0,富士山,富士山,17061,富士山,ふじさん,509,37.640358,139.698340,36,2,7.56
38.01004,139.69384,黒石山,くろいしやま,2012-10-12,0,黒石山,黒石山,8605,黒石山,くろいしやま,600,38.010024,139.693786,36,2,5.03
37.120034,139.698739,岩藤山,いわふじやま,2012-10-12,0,岩藤山,岩藤山,4742,岩藤山,いわふじやま,1044,37.120081,139.698739,36,2,5.18
37.852261,139.701582,駒形山,こまがたやま,2012-10-12,0,駒形山,駒形山,19338,駒形山,こまがたやま,2038,37.852239,139.701590,18,3,2.57
37.149479,139.692268,高倉山,たかくらやま,2012-10-12,0,高倉山,高倉山,4744,高倉山,たかくらやま,1204,37.149504,139.692199,36,2,6.76
36.349842,139.695149,中山,なかやま,2012-10-12,0,中山,中山,2730,中山,なかやま,143,36.349772,139.695207,18,2,9.36
37.25005,139.698931,舟鼻山,ふなはなやま,2012-10-12,0,舟鼻山,舟鼻山,4861,舟鼻山,ふねはなやま,1226,37.250027,139.698935,18,2,2.59
38.24716,139.699665,前山,まえやま,2012-10-12,0,前山,前山,8629,前山,まえやま,778,38.247106,139.699636,36,2,6.46
36.033521,138.356453,中山,なかやま,2012-10-12,0,中山,中山,2309,中山,なかやま,2496,36.033597,138.356440,18,2,8.50
35.953643,138.359624,権現岳,ごんげんだけ,2012-10-12,0,権現岳,権現岳,22550,旭岳,あさひだけ,2672,35.953625,138.359587,18,101,3.90
38.14398,138.357859,ジャバミ,じゃばみ,2012-10-12,0,ジャバミ,ジャバミ,8563,ジャバミ,じゃばみ,741,38.143957,138.357860,27,2,2.54
38.151522,138.354087,松倉山,まつくらやま,2012-10-12,0,松倉山,松倉山,8561,松倉山,まつくらやま,804,38.151499,138.354089,27,2,2.54
35.675674,138.354382,千頭星山,せんとうぼしやま,2012-10-12,0,千頭星山,千頭星山,1717,千頭星山,せんとうぼしやま,2139,35.675660,138.354304,45,2,7.23
37.007876,138.355675,袖山,そでやま,2012-10-12,0,袖山,袖山,7968,袖山,そでやま,605,37.007872,138.355657,18,2,1.66
35.972532,138.358735,阿弥陀岳,あみだだけ,2012-10-12,0,阿弥陀岳,阿弥陀岳,451,阿弥陀岳,あみだだけ,2805,35.972446,138.358777,18,1,10.23
35.982171,138.352735,美濃戸中山,みのどなかやま,2012-10-12,0,美濃戸中山,美濃戸中山,1863,美濃戸中山,みのとなかやま,2387,35.982141,138.352753,18,2,3.73
35.699785,138.361688,御所山,ごしょやま,2012-10-12,0,御所山,御所山,1716,御所山,ごしょやま,1893,35.699751,138.361669,36,2,4.17
38.190261,138.355909,葡萄峰,ぶどうみね,2012-10-12,0,葡萄峰,葡萄峰,8573,葡萄峰,ぶどうね,356,38.190230,138.355908,18,2,3.41
36.084798,138.359286,八柱山,やばしらやま,2012-10-12,0,八柱山,八柱山,2306,八柱山,やばしらやま,2115,36.084824,138.359360,45,2,7.29
37.083133,138.353707,三墓山,みつはかやま,2012-10-12,0,三墓山,三墓山,7964,三墓山,みはかやま,255,37.083111,138.353709,18,2,2.43
34.969238,138.357872,舟山,ふなやま,2012-10-12,0,舟山,舟山,9127,舟山,ふなやま,43,34.969218,138.357881,27,2,2.36
36.019299,138.355397,天狗岳,てんぐだけ,2012-10-12,0,天狗岳,天狗岳,446,天狗岳,てんぐだけ,2646,36.019171,138.355453,45,1,15.08
36.015549,138.360147,根石岳,ねいしだけ,2012-10-12,0,根石岳,根石岳,2308,根石岳,ねいしだけ,2603,36.015490,138.360211,18,2,8.72
36.39657,138.359715,大室山,おおむろやま,2012-10-12,0,大室山,大室山,2487,大室山,おおむろやま,1147,36.396549,138.359718,36,2,2.39
33.235507,129.596394,大野岳,おおのだけ,2012-10-12,0,大野岳,大野岳,14932,大野岳,おおのだけ,335,33.235460,129.595989,18,2,38.03
32.926835,129.601233,嶽山,だけやま,2012-10-12,0,嶽山,嶽山,14837,嶽山,だけやま,164,32.926808,129.601223,18,2,3.20
33.251174,129.603006,金比羅岳,こんぴらだけ,2012-10-12,0,金比羅岳,金比羅岳,14931,金比羅岳,こんぴらだけ,347,33.251154,129.603011,27,2,2.29
33.287885,129.598197,大西山,おおにしやま,2012-10-12,0,大西山,大西山,14986,大西山,おおにしやま,225,33.287795,129.598188,18,2,10.04
35.819099,139.17785,惣岳山,そうがくさん,2012-10-12,0,惣岳山,惣岳山,2020,惣岳山,そうがくさん,756,35.818957,139.177850,18,2,15.81
37.215136,139.184403,大鳥岳,おおとりだけ,2012-10-12,0,大鳥岳,大鳥岳,8159,大鳥岳,おおとりだけ,1348,37.215120,139.184456,18,2,5.01
35.49003,139.175385,中峰,なかみね,2012-10-12,0,中峰,中峰,1923,中峰,なかみね,1360,35.489965,139.175582,18,2,19.23
35.494513,139.181066,東峰,ひがしみね,2012-10-12,0,東峰,東峰,1922,東峰,ひがしみね,1345,35.494432,139.181071,18,2,8.97
36.04787,139.183401,観音山,かんのんやま,2012-10-12,0,観音山,観音山,2661,観音山,かんのんやま,458,36.047858,139.183408,18,2,1.53
35.83071,139.178795,岩茸石山,いわたけいしやま,2012-10-12,0,岩茸石山,岩茸石山,2017,岩茸石山,いわたけいしやま,793,35.830666,139.178815,36,2,5.26
37.010784,139.177758,池ノ岳,いけのだけ,2012-10-12,0,池ノ岳,池ノ岳,13737,池ノ岳,いけのだけ,2080,37.010833,139.177500,0,2,23.55
37.098273,139.183894,西ノ城,にしのしろ,2012-10-12,0,西ノ城,西ノ城,13790,西ノ城,にしのじょう,1610,37.098239,139.183864,18,2,4.60
36.960991,139.184278,大白沢山,おおしらさわやま,2012-10-12,0,大白沢山,大白沢山,3262,大白沢山,おおしらさわやま,1942,36.960955,139.184286,36,2,4.10
36.54102,139.17735,地蔵岳,じぞうだけ,2012-10-12,0,地蔵岳,地蔵岳,280,地蔵岳,じぞうだけ,1674,36.540999,139.177351,54,1,2.31
37.147551,139.185395,日向倉山,ひなたぐらやま,2012-10-12,0,日向倉山,日向倉山,8140,日向倉山,ひなたぐらやま,1430,37.147555,139.185369,36,2,2.32
36.134387,139.180649,鐘撞堂山,かねつきどうやま,2012-10-12,0,鐘撞堂山,鐘撞堂山,2688,鐘撞堂山,かねつきどうやま,330,36.134459,139.180677,36,2,8.36
37.599604,139.17946,宝蔵山,ほうぞうざん,2012-10-12,0,宝蔵山,宝蔵山,8317,宝蔵山,ほうぞうざん,897,37.599604,139.179460,36,2,0.05
35.447085,139.17908,行者ヶ岳,ぎょうじゃがたけ,2012-10-12,0,行者ヶ岳,行者ヶ岳,21503,政次郎ノ頭,まさじろうのあたま,1209,35.447063,139.179124,18,101,4.63
35.451696,139.176691,新大日,しんだいにち,2012-10-12,0,新大日,新大日,1925,新大日,しんだいにち,1340,35.451667,139.176667,0,2,3.89
37.256753,139.175167,毛猛山,けもうやま,2012-10-12,0,毛猛山,毛猛山,302,毛猛山,けもうやま,1517,37.256704,139.175144,45,1,5.82
36.983721,139.177931,白沢山,しらさわやま,2012-10-12,0,白沢山,白沢山,3263,白沢山,しらさわやま,1953,36.983726,139.177914,36,2,1.65
35.769655,139.179684,麻生山,あそうやま,2012-10-12,0,麻生山,麻生山,2027,麻生山,あそうさん,794,35.769663,139.179686,18,2,0.93
35.439918,139.185441,烏尾山,からすおさん,2012-10-12,0,烏尾山,烏尾山,1927,烏尾山,からすおやま,1136,35.439879,139.185290,18,2,14.34
37.452566,139.181468,青岩山,あおいわやま,2012-10-12,0,青岩山,青岩山,8252,青岩山,あおいわやま,631,37.452546,139.181470,36,2,2.26
38.72638,141.460174,貞任山,さだとうやま,2012-10-12,0,貞任山,貞任山,5504,貞任山,さだとうやま,360,38.726367,141.460189,27,2,1.91
42.934639,141.464367,高山,たかやま,2012-07-30,0,高山,高山,3844,高山,たかやま,237,42.934633,141.464388,18,2,1.78
39.558408,141.463461,中岳,なかだけ,2012-10-12,0,中岳,中岳,6248,中岳,なかだけ,1679,39.558399,141.463474,36,2,1.46
38.993249,141.467612,宝境山,ほうきょうさん,2012-10-12,0,宝境山,宝境山,5600,宝境山,ほうきょうざん,592,38.993202,141.467569,18,2,6.44
39.656508,141.460345,黒森山,くろもりやま,2012-10-12,0,黒森山,黒森山,6296,黒森山,くろもりやま,988,39.656479,141.460325,36,2,3.65
38.894954,141.470397,笹森山,ささもりやま,2012-10-12,0,笹森山,笹森山,5560,笹森山,ささもりやま,460,38.894857,141.470341,36,2,11.80
