lat,lon,name,kana,lfSpanFr,gaijiFlg,name1
34.281474,132.314333,駒ヶ林,こまがばやし,2012-10-12,0,駒ヶ林
35.209016,134.380142,ダルガ峰,だるがみね,2012-10-12,0,ダルガ峰
35.292296,134.383006,東山,とうせん,2012-10-12,0,東山
35.398332,134.375608,獄山,だけだん,2012-10-12,0,獄山
35.194146,134.381411,駒の尾山,こまのおやま,2012-10-12,0,駒の尾山
33.899227,134.375978,山犬嶽,やまいぬだけ,2012-10-12,0,山犬嶽
35.140218,134.379369,郷鴫山,ごうしきやま,2012-10-12,0,郷鴫山
35.151649,134.382144,総検行山,そうけんぎょうさん,2016-06-01,0,総検行山
34.97196,134.381792,赤十字山,せきじゅうじやま,2012-10-12,0,赤十字山
34.068896,134.383364,向麻山,こうのやま,2012-10-12,0,向麻山
33.708191,134.375253,矢筈山,やはずやま,2012-10-12,0,矢筈山
34.908218,134.380764,白旗山,しらはたやま,2012-10-12,0,白旗山
32.847921,130.594761,焼山,やけやま,2012-10-12,0,焼山
31.670505,130.597072,牟礼ヶ岡,むれがおか,2012-10-12,0,牟礼ヶ岡
31.22286,130.594906,鷲尾岳,わしおだけ,2012-10-12,0,鷲尾岳
30.344777,130.603467,中島権現岳,なかしまごんげんだけ,2012-10-12,0,中島権現岳
32.683207,130.598881,野添山,のぞえやま,2012-10-12,0,野添山
31.705974,130.598531,剱ノ岡,けんのおか,2012-10-12,0,剱ノ岡
32.690791,130.603381,糖塚山,ぬかつかやま,2012-10-12,0,糖塚山
32.854393,130.600844,実山,げんやま,2012-10-12,0,実山
31.592232,130.602117,城山,しろやま,2012-10-12,0,城山
30.275316,130.603436,高平岳,たかひらだけ,2012-10-12,0,高平岳
30.365999,130.600217,愛子岳,あいこだけ,2012-10-12,0,愛子岳
33.423585,130.598806,城山,じょうのやま,2012-10-12,0,城山
33.292766,130.594753,耳納山,みのうさん,2012-10-12,0,耳納山
33.689585,130.605297,湯原山,ゆばるやま,2012-10-12,0,湯原山
39.842185,140.704267,成森,なりもり,2012-10-12,0,成森
39.329556,140.710363,割倉山,わりくらやま,2012-10-12,0,割倉山
39.526112,140.706725,黒森山,くろもりやま,2012-10-12,0,黒森山
43.134142,140.702425,然別山,しかりべつやま,2012-07-30,0,然別山
38.575559,140.705415,薬莱山,やくらいさん,2012-10-12,0,薬莱山
39.825805,140.710714,櫃森,ひつもり,2012-10-12,0,櫃森
38.520863,140.704234,八森山,はちもりやま,2012-10-12,0,八森山
36.741017,140.70481,龍子山,たつごやま,2012-10-12,0,龍子山
37.977572,140.707275,権現堂,ごんげんどう,2012-10-12,0,権現堂
38.718941,140.70677,三角山,さんかくやま,2012-10-12,0,三角山
40.39974,140.703957,大規長根,おおつきながね,2012-10-12,0,大規長根
41.759197,140.70425,函館山,はこだてやま,2012-07-30,0,函館山
37.431931,140.709203,鳴子山,なるこやま,2012-10-12,0,鳴子山
36.95491,140.712458,愛宕山,あたごやま,2012-10-12,0,愛宕山
39.026503,140.703527,足倉山,あしくらやま,2012-10-12,0,足倉山
38.751743,140.710147,岩渕山,いわぶちやま,2012-10-12,0,岩渕山
37.524012,140.712276,蟹山,かにやま,2012-10-12,0,蟹山
38.411552,140.709756,泉ヶ岳,いずみがたけ,2012-10-12,0,泉ヶ岳
40.710936,140.702455,都谷森山,とやもりやま,2012-10-12,0,都谷森山
38.224117,140.704409,大沢山,おおさわやま,2012-10-12,0,大沢山
40.44001,140.711063,空岱山,くうたいさん,2012-10-12,0,空岱山
40.34024,140.712041,高地山,こうちやま,2012-10-12,0,高地山
38.93315,140.703115,臼ヶ岳,うすがだけ,2012-10-12,0,臼ヶ岳
39.868574,140.707627,前宗森,まえむねもり,2012-10-12,0,前宗森
40.458079,140.711932,倉ノ沢山,くらのさわやま,2012-10-12,0,倉ノ沢山
39.279725,140.703903,戸ノ山,とのやま,2012-10-12,0,戸ノ山
40.321612,140.707575,高森,たかもり,2012-10-12,0,高森
36.856437,140.707847,高帽山,たかぼうやま,2012-10-12,0,高帽山
39.896435,140.706266,頭無森,かしらなしもり,2012-10-12,0,頭無森
38.686318,140.712878,黒森,くろもり,2012-10-12,0,黒森
44.379036,142.529636,円山,まるやま,2012-07-30,0,円山
43.867375,142.525786,親子山,おやこやま,2012-07-30,0,親子山
44.516414,142.533039,高広山,たかひろやま,2012-07-30,0,高広山
42.266544,142.534231,天狗山,てんぐやま,2012-07-30,0,天狗山
43.787186,142.535867,黒岩山,くろいわやま,2012-07-30,0,黒岩山
43.856856,142.527694,将軍山,しょうぐんざん,2012-07-30,0,将軍山
43.196358,142.526231,一ノ山,いちのやま,2012-07-30,0,一ノ山
44.365342,142.532164,見晴山,みはらしやま,2012-07-30,0,見晴山
43.837817,142.533044,当麻山,とうまやま,2012-07-30,0,当麻山
44.619369,142.535706,黒岩山,くろいわやま,2012-07-30,0,黒岩山
44.833298,142.526475,偉茶忍山,いさしのぶやま,2012-07-30,0,偉茶忍山
32.125521,130.757103,禿岳,はげたけ,2012-10-12,0,禿岳
33.898155,130.754636,岩尾山,いわおやま,2012-10-12,0,岩尾山
32.722046,130.750025,吉野山,よしのやま,2012-10-12,0,吉野山
33.907321,130.751442,弥勒山,みろくさん,2012-10-12,0,弥勒山
32.085918,130.756608,矢岳山,やたけやま,2012-10-12,0,矢岳山
31.526799,130.758181,高峠,たかとうげ,2012-10-12,0,高峠
39.44923,140.41823,八森山,はちもりさん,2012-10-12,0,八森山
38.135241,140.418864,中丸山,なかまるやま,2012-10-12,0,中丸山
39.444619,140.423341,雷電山,らいでんさん,2012-10-12,0,雷電山
38.602964,140.423289,長根山,ながねやま,2012-10-12,0,長根山
41.544225,140.423864,尖山,とんがりやま,2012-07-30,0,尖山
38.801663,140.418723,八森山,はちもりやま,2012-10-12,0,八森山
38.164463,140.422975,三郎岳,さぶろうだけ,2012-10-12,0,三郎岳
38.167102,140.425864,五郎岳,ごろうだけ,2012-10-12,0,五郎岳
39.65782,140.425636,鍋倉山,なべくらやま,2012-10-12,0,鍋倉山
38.095659,140.417669,舟引山,ふなびきやま,2012-10-12,0,舟引山
40.03627,140.421443,大久保山,おおくぼやま,2012-10-12,0,大久保山
36.95854,140.419207,羽黒山,はぐろさん,2012-10-12,0,羽黒山
43.213625,140.423686,屏風山,びょうぶやま,2012-07-30,5C5B_*_*,屛風山
37.855104,140.421957,大作山,おおさくやま,2012-10-12,0,大作山
39.475252,140.418194,土筆森山,つくしもりやま,2012-10-12,0,土筆森山
40.201751,140.420598,二ヶ森,ふたつがもり,2012-10-12,0,二ヶ森
37.086827,140.423786,城山,しろやま,2012-10-12,0,城山
41.921817,140.421369,焼木尻岳,やっきじりだけ,2017-04-28,0,焼木尻岳
40.527352,140.423831,久渡寺山,くどじやま,2012-10-12,0,久渡寺山
38.928397,140.417049,鉤掛森,かぎかけもり,2012-10-12,0,鉤掛森
38.698286,140.420199,戸平山,おびらやま,2012-10-12,0,戸平山
38.014542,140.417736,西森山,にしもりやま,2012-10-12,0,西森山
36.944873,140.426957,九ッ山,ここのつやま,2012-10-12,0,九ッ山
39.990059,140.421728,九両山,くりょうざん,2012-10-12,0,九両山
38.116825,140.418253,冷水山,ひやみずやま,2012-10-12,0,冷水山
36.724179,140.419717,男体山,なんたいさん,2012-10-12,0,男体山
38.77747,140.426779,西山,にしやま,2012-10-12,0,西山
35.603362,136.852906,面平山,おもてびらやま,2012-10-12,0,面平山
36.684397,136.845783,御坊山,ごぼうやま,2012-10-12,0,御坊山
36.426154,136.850814,三方山,さんぽうざん,2012-10-12,0,三方山
36.363579,136.84887,タカンボウ山,たかんぼうやま,2012-10-12,0,タカンボウ山
36.578642,136.853618,桑山,くわやま,2012-10-12,0,桑山
37.189973,136.851761,別所岳,べっしょだけ,2012-10-12,0,別所岳
36.179684,136.84632,奥三方岳,おくさんぽうたけ,2012-10-12,0,奥三方岳
35.388007,136.846719,三井山,みいやま,2012-10-12,0,三井山
36.710966,136.845894,鍋山,なべやま,2012-10-12,0,鍋山
36.245959,136.847738,野谷荘司山,のだにそうじやま,2013-07-26,0,野谷荘司山
35.929326,136.85496,向山,むかいやま,2012-10-12,0,向山
24.358655,123.905769,金山,かなやま,2012-10-12,0,金山
33.798749,132.215717,長深山,ながふかやま,2012-10-12,0,長深山
33.890213,132.219408,馬の背,うまのせ,2012-10-12,0,馬の背
34.394138,132.212817,井手谷山,いでたにやま,2012-10-12,0,井手谷山
34.260141,132.217036,行者山,ぎょうじゃやま,2012-10-12,0,行者山
34.948802,132.216457,善光寺山,ぜんこうじやま,2012-10-12,0,善光寺山
34.71248,132.213417,掛頭山,かけずやま,2012-10-12,0,掛頭山
34.837907,132.218108,中見山,なかみやま,2012-10-12,0,中見山
34.923982,132.211828,本明山,ほんみょうざん,2012-10-12,0,本明山
34.47673,132.213367,冠山,かんむりやま,2012-10-12,0,冠山
34.415516,132.216203,大峯山,おおみねやま,2012-10-12,0,大峯山
34.458952,132.215033,滝谷山,たきたにやま,2012-10-12,0,滝谷山
34.552805,132.219589,鍋山,なべやま,2012-10-12,0,鍋山
32.717755,128.591839,女岳,めだけ,2012-10-12,0,女岳
44.590014,142.647003,シアッシリ山,しあっしりやま,2012-07-30,0,シアッシリ山
43.883819,142.650072,石垣山,いしがきやま,2012-07-30,0,石垣山
42.534908,142.651772,下川山,しもかわやま,2012-07-30,0,下川山
42.630483,142.648881,イドンナップ岳,いどんなっぷだけ,2012-07-30,0,イドンナップ岳
33.656338,130.335514,大岳,おおたけ,2012-10-12,0,大岳
33.65256,130.333264,小岳,こたけ,2012-10-12,0,小岳
32.769788,130.339425,眉山,びざん,2012-10-12,0,眉山
32.771696,130.337064,七面山,ひちめんやま,2012-10-12,0,七面山
33.335705,130.334442,帯隈山,おぶくまやま,2012-10-12,0,帯隈山
31.748691,130.331186,冠岳,かんむりだけ,2012-10-12,0,冠岳
31.752441,130.341492,中岳,なかだけ,2012-10-12,0,中岳
31.294346,130.334539,国見岳,くにみだけ,2012-10-12,0,国見岳
33.58571,130.334656,愛宕山,あたごやま,2012-10-12,0,愛宕山
32.351096,130.332331,長尾峠,ながおとうげ,2012-10-12,0,長尾峠
32.48078,130.340161,老嶽,おいだけ,2012-10-12,0,老嶽
43.73921,142.949546,残月峰,ざんげつほう,2012-07-30,0,残月峰
42.427456,142.947081,ソエマツ岳,そえまつだけ,2012-07-30,0,ソエマツ岳
43.631472,142.948931,シバ山,しばやま,2012-07-30,0,シバ山
36.520729,136.949974,丸山,まるやま,2012-10-12,0,丸山
36.435101,136.951772,天王山,てんのうざん,2012-10-12,0,天王山
36.265676,136.949722,ソウレ山,そうれやま,2012-10-12,0,ソウレ山
35.394562,136.945928,城山,しろやま,2012-10-12,0,城山
37.052035,136.947265,鞍馬山,くらまやま,2012-10-12,0,鞍馬山
36.338017,136.949917,三ヶ辻山,みつがつじやま,2012-10-12,0,三ヶ辻山
37.37193,136.94513,天川山,てんかわやま,2012-10-12,0,天川山
37.385875,136.944797,百文山,ひゃくもんざん,2012-10-12,0,百文山
36.234326,136.953359,籾糠山,もみぬかやま,2012-10-12,0,籾糠山
36.790833,136.95403,三方峰,さんぽうみね,2012-10-12,0,三方峰
34.74073,132.142111,掛山,かけやま,2012-10-12,0,掛山
34.307971,132.141567,瓦小屋山,かわらごややま,2012-10-12,0,瓦小屋山
34.565055,132.142144,十方山,じっぽうざん,2012-10-12,0,十方山
34.250868,132.139125,白滝山,しらたきやま,2012-10-12,0,白滝山
34.878713,132.137386,高平山,たかひらやま,2012-10-12,0,高平山
33.85313,132.142436,皇座山,おおざさん,2016-10-31,0,皇座山
33.98423,132.134492,三ヶ岳,みつがだけ,2012-10-12,0,三ヶ岳
34.417516,132.142647,加森山,かもりやま,2012-10-12,0,加森山
35.63336,134.462214,観音山,かんのんやま,2012-10-12,0,観音山
34.01648,134.471419,負出山,おいだしやま,2012-10-12,0,負出山
34.848885,134.472431,光明山,こうみょうやま,2012-10-12,0,光明山
35.221182,134.471614,竹呂山,たけろやま,2012-10-12,0,竹呂山
34.068174,134.462281,茶臼山,ちゃうすやま,2012-10-12,0,茶臼山
35.236724,134.462819,三室山,みむろやま,2012-10-12,0,三室山
33.863893,134.462867,竜王山,りゅうおうざん,2012-10-12,0,竜王山
33.778985,134.464922,鉢ノ山,はちのやま,2012-10-12,0,鉢ノ山
44.178092,142.573739,東内大部山,とないだいぶやま,2012-07-30,0,東内大部山
43.514119,142.57095,大正山,たいしょうやま,2012-07-30,0,大正山
43.191775,142.573119,三ノ山,さんのやま,2012-07-30,0,三ノ山
42.806258,142.574925,留辺蘂山,るべしべやま,2012-07-30,0,留辺蘂山
43.962406,142.579228,伏古山,ふしこやま,2012-07-30,0,伏古山
44.219719,142.573289,天狗山,てんぐやま,2012-07-30,0,天狗山
43.570883,142.576931,北山,きたやま,2012-07-30,0,北山
40.65998,140.286503,追子森,おいごもり,2012-10-12,0,追子森
40.660925,140.295198,西法寺森,さいほうじもり,2012-10-12,0,西法寺森
41.673814,140.289631,尖岳,とんがりだけ,2012-07-30,0,尖岳
37.832221,140.287889,葡萄沢山,ぶどうさわやま,2012-10-12,0,葡萄沢山
37.62113,140.287864,安達太良山,あだたらやま,2012-10-12,0,安達太良山
40.070399,140.28901,七倉山,ななくらやま,2012-10-12,0,七倉山
38.142174,140.291768,前山,まえやま,2012-10-12,0,前山
36.505725,140.285425,高取山,たかとりやま,2012-10-12,0,高取山
39.927167,140.292683,烏森,からすもり,2012-10-12,0,烏森
38.820273,140.292232,牛潜山,うしくぐりやま,2012-10-12,0,牛潜山
40.421275,140.28721,三蓋山,さんがいやま,2012-10-12,0,三蓋山
37.626825,140.294253,篭山,かごやま,2012-10-12,0,篭山
37.627325,140.285976,矢筈森,やはずもり,2012-10-12,0,矢筈森
42.715233,140.288036,丸山,まるやま,2012-07-30,0,丸山
40.680386,140.284944,鍋森山,なべもりやま,2012-10-12,0,鍋森山
38.008024,140.291587,仙王岳,せんのうだけ,2012-10-12,0,仙王岳
36.805475,140.29461,妙見山,みょうけんさん,2012-10-12,0,妙見山
36.88888,140.293664,天狗岩,てんぐいわ,2012-10-12,0,天狗岩
40.732108,140.288777,大館森山,おおだてもりやま,2012-10-12,0,大館森山
42.554697,140.288239,二股山,ふたまたやま,2012-07-30,0,二股山
40.558847,140.293917,小高森山,こだかもりやま,2012-10-12,0,小高森山
36.455647,140.287603,高田山,たかだやま,2012-10-12,0,高田山
37.524611,140.285061,鶯段,うぐいすだん,2012-10-12,0,鶯段
37.599464,140.287428,和尚山,おしょうやま,2013-07-26,0,和尚山
36.712599,140.292498,尺丈山,しゃくじょうさん,2013-07-26,0,尺丈山
36.529808,140.290481,井殿山,いどのさん,2012-10-12,0,井殿山
41.938286,140.291397,丸山,まるやま,2012-07-30,0,丸山
39.874425,140.28813,与佐森,よさもり,2012-10-12,0,与佐森
35.239916,140.29107,荒木根山,あらきねやま,2012-10-12,0,荒木根山
42.054747,140.289708,鍋岳,なべだけ,2012-07-30,0,鍋岳
36.849741,140.29058,戸屋山,とややま,2012-10-12,0,戸屋山
36.940678,140.289689,入山,いりやま,2012-10-12,0,入山
36.399133,140.287097,愛宕山,あたごやま,2012-10-12,0,愛宕山
39.782711,140.286662,鶴ガ岳,つるがだけ,2012-10-12,0,鶴ガ岳
38.685895,140.288264,高倉山,たかくらやま,2012-10-12,0,高倉山
24.362516,123.816364,テドウ山,てどうやま,2012-10-12,0,テドウ山
24.315718,123.819253,御座岳,ござだけ,2012-10-12,0,御座岳
36.584595,137.246385,ダイジロ山,だいじろやま,2012-10-12,0,ダイジロ山
39.841966,140.785031,大白森,おおしろもり,2012-10-12,0,大白森
38.961074,140.788326,栗駒山,くりこまやま,2016-10-31,0,栗駒山
39.828366,140.78362,小白森山,こしろもりやま,2012-10-12,0,小白森山
39.506865,140.78435,高平山,たかひらやま,2012-10-12,0,高平山
40.163256,140.783831,森ヶ崎,もりがさき,2012-10-12,0,森ヶ崎
38.39178,140.783191,小屋森山,こやもりやま,2012-10-12,0,小屋森山
39.572587,140.781517,高下岳,こうげだけ,2012-10-12,0,高下岳
40.489929,140.783332,御判如森,おはんじゃもり,2012-10-12,0,御判如森
37.692169,140.788346,二ッ森,ふたつもり,2012-10-12,0,二ッ森
43.195469,140.789019,モイレ山,もいれやま,2012-07-30,0,モイレ山
38.704767,140.784619,蜂ヶ森,はちがもり,2012-10-12,0,蜂ヶ森
39.022052,140.785675,大薊山,おおあざみやま,2012-10-12,0,大薊山
38.933819,140.788577,大地森,だいちもり,2012-10-12,0,大地森
41.158273,140.783357,ガンケ山,がんけやま,2012-10-12,0,ガンケ山
38.507054,140.783879,陣ヶ森山,じんがもりやま,2012-10-12,0,陣ヶ森山
39.059032,140.787153,下鉢山,しもはちやま,2012-10-12,0,下鉢山
37.846502,140.786017,堂平山,どうへいざん,2012-10-12,0,堂平山
40.548922,140.780632,木賊森,とくさもり,2012-10-12,0,木賊森
39.871572,140.784916,大沢森,おおさわもり,2012-10-12,0,大沢森
39.496126,140.78952,黒森山,くろもりやま,2012-10-12,0,黒森山
39.723484,140.788093,笹森山,ささもりやま,2012-10-12,0,笹森山
38.256839,140.780208,蛇台蕃山,じゃだいばんざん,2012-10-12,0,蛇台蕃山
38.256456,140.782917,西風蕃山,ならいばんざん,2012-10-12,0,西風蕃山
40.447179,140.788165,白地山,しろじやま,2012-10-12,0,白地山
38.248803,140.778866,萱ヶ崎山,かやがさきやま,2012-10-12,0,萱ヶ崎山
33.102563,130.673633,竹ノ山,たけのやま,2012-10-12,0,竹ノ山
32.51778,130.671789,竜峰山,りゅうほうざん,2012-10-12,0,竜峰山
33.178471,130.680189,南岳,みなみだけ,2012-10-12,0,南岳
32.794149,130.680328,万日山,まんにちやま,2012-10-12,0,万日山
33.17136,130.679967,女岳,めだけ,2012-10-12,0,女岳
33.166713,130.679039,姫御前岳,ひめごぜんだけ,2012-10-12,0,姫御前岳
31.892707,130.672875,丸岡,まるおか,2012-10-12,0,丸岡
33.160874,130.672719,男岳,おだけ,2012-10-12,0,男岳
33.069043,130.671831,高取山,たかとりやま,2012-10-12,0,高取山
32.107849,130.677447,間根ヶ平,まねがひら,2012-10-12,0,間根ヶ平
33.747891,130.681233,六ヶ岳,むつがたけ,2012-10-12,0,六ヶ岳
33.216832,130.681244,城山,しろやま,2012-10-12,0,城山
31.746474,130.676078,蔵王岳,ざおうだけ,2012-10-12,0,蔵王岳
33.601402,130.679511,大将陣山,たいしょうじんやま,2012-10-12,0,大将陣山
33.431724,130.680183,大平山,おおひらやま,2012-10-12,0,大平山
32.823649,130.673558,天狗山,てんぐやま,2012-10-12,0,天狗山
32.821232,130.677447,本妙寺山,ほんみょうじやま,2012-10-12,0,本妙寺山
32.808813,130.68071,石神山,いしがみやま,2012-10-12,0,石神山
31.732224,130.675244,黒川山,くろかわやま,2012-10-12,0,黒川山
36.354962,137.311226,二十五山,にじゅうごやま,2012-10-12,0,二十五山
35.483038,137.309558,秋葉山,あきばやま,2012-10-12,0,秋葉山
36.426998,137.311011,池ノ山,いけのやま,2012-10-12,0,池ノ山
35.215824,137.312339,蚕霊山,こだまやま,2012-10-12,0,蚕霊山
36.053579,137.313682,高屹山,たかたわやま,2012-10-12,0,高屹山
35.941476,137.312293,大沢上山,おおぞれやま,2012-10-12,0,大沢上山
35.576695,137.315834,箱岩山,はこいわやま,2012-10-12,0,箱岩山
35.132632,137.316208,飯盛山,いいもりやま,2012-10-12,0,飯盛山
35.128993,137.311181,臼ヶ峯,うすがみね,2012-10-12,0,臼ヶ峯
35.441705,137.317169,権現山,ごんげんやま,2012-10-12,0,権現山
36.082051,137.312238,日ノ観ヶ岳,ひのみがたけ,2012-10-12,0,日ノ観ヶ岳
34.818535,137.311883,御津山,みとさん,2012-10-12,0,御津山
36.463682,137.30849,六谷山,ろくたんやま,2013-09-27,0,六谷山
36.009023,137.316126,大坊山,おおぼうやま,2012-10-12,0,大坊山
27.369143,128.5667,大山,おおやま,2012-10-12,0,大山
40.655897,140.303031,岩木山,いわきさん,2012-10-12,0,岩木山
36.524558,140.296454,津室山,つむろさん,2012-10-12,0,津室山
35.295018,140.296487,根方山,ねがたやま,2012-10-12,0,根方山
38.141628,140.301123,三吉山,さんきちやま,2012-10-12,0,三吉山
41.129464,140.301246,稲荷山,いなりやま,2012-10-12,0,稲荷山
37.901657,140.299383,七ッ森,ななつもり,2012-10-12,0,七ッ森
40.652702,140.299281,鳥海山,ちょうかいざん,2012-10-12,0,鳥海山
37.538972,140.298978,守谷山,もりややま,2012-10-12,0,守谷山
38.090962,140.300206,大水沢山,おおみずさわやま,2012-10-12,0,大水沢山
40.312191,140.299963,高山,たかやま,2012-10-12,0,高山
40.67758,140.302999,扇ノ金目山,おうぎのかなめやま,2012-10-12,0,扇ノ金目山
37.684814,140.306168,栂森,つがもり,2012-10-12,0,栂森
42.186008,140.298922,酒谷山,さかたにやま,2012-07-30,0,酒谷山
36.748733,140.302588,南山,みなみやま,2012-10-12,0,南山
36.616689,140.300506,小舟富士,こぶねふじ,2012-10-12,0,小舟富士
36.829003,140.297416,堂山,どうやま,2012-10-12,0,堂山
30.483868,140.302975,硫黄山,いおうやま,2012-10-12,0,硫黄山
30.480468,140.303636,子持山,こもちやま,2012-10-12,0,子持山
30.477493,140.298247,月夜山,つきよやま,2012-10-12,0,月夜山
37.396616,140.305088,葉山,はやま,2012-10-12,0,葉山
37.600728,140.298214,前ヶ岳,まえがだけ,2012-10-12,0,前ヶ岳
38.954864,140.30267,上内松山,かみうちまつやま,2012-10-12,0,上内松山
38.641154,140.299769,高森山,たかもりやま,2012-10-12,0,高森山
38.927309,140.302614,下高堂山,しもたかどうやま,2012-10-12,0,下高堂山
37.933396,140.30413,摺上山,すりかみやま,2012-10-12,0,摺上山
40.745386,140.296999,立山,たてやま,2012-10-12,0,立山
40.552275,140.300287,大高森山,おおたかもりやま,2012-10-12,0,大高森山
36.929316,140.298439,池ノ平,いけのひら,2012-10-12,0,池ノ平
39.791045,140.299634,剣岳,つるぎだけ,2012-10-12,0,剣岳
39.794906,140.302523,宝蔵岳,ほうぞうだけ,2012-10-12,0,宝蔵岳
38.911209,140.295673,八森,はちもり,2012-10-12,0,八森
36.401547,140.296664,山内山,やまうちやま,2012-10-12,0,山内山
37.595333,140.301473,小前ヶ岳,こまえがだけ,2012-10-12,0,小前ヶ岳
43.339733,142.632156,大麓山,だいろくやま,2012-07-30,0,大麓山
43.39374,142.634933,富良野岳,ふらのだけ,2013-07-26,0,富良野岳
42.835567,142.624567,春別岳,しゅんべつだけ,2012-07-30,0,春別岳
42.307853,142.633308,シカルベ山,しかるべやま,2012-07-30,0,シカルベ山
42.692289,142.633517,ルイベツ岳,るいべつだけ,2012-07-30,0,ルイベツ岳
43.819133,142.631356,二又山,ふたまたやま,2012-07-30,0,二又山
44.352875,142.635133,前田山,まえだやま,2012-07-30,0,前田山
43.640819,142.631836,江卸山,えおろしやま,2012-07-30,0,江卸山
24.529788,124.300114,トムル岳,とむるだけ,2012-10-12,0,トムル岳
24.556107,124.300431,久宇良岳,くうらだけ,2012-10-12,0,久宇良岳
43.615014,144.427158,マクワンチサップ,まくわんちさっぷ,2012-07-30,0,マクワンチサップ
33.740913,134.477586,玉厨子山,たまずしやま,2012-10-12,0,玉厨子山
35.284699,134.474417,大ボウシ,おおぼうし,2012-10-12,0,大ボウシ
34.943099,134.479847,城山,しろやま,2012-10-12,0,城山
34.801366,134.474517,天神山,てんじんやま,2012-10-12,0,天神山
34.929099,134.474792,田幸山,たこうさん,2012-10-12,0,田幸山
35.536021,134.479786,草太山,くさふとやま,2012-10-12,0,草太山
34.390349,132.198481,引寄山,ひきよせやま,2012-10-12,0,引寄山
34.17823,132.192375,岩国山,いわくにやま,2012-10-12,0,岩国山
34.690146,132.196778,臥龍山,がりゅうざん,2012-10-12,0,臥龍山
33.950841,132.190325,飯ノ山,いいのやま,2017-04-28,0,飯ノ山
34.380377,132.196897,鷹巣山,たかのすやま,2012-10-12,0,鷹巣山
34.832166,132.190969,金木山,かなぎやま,2012-10-12,0,金木山
34.639988,132.190892,向真入山,むかいしんにゅうざん,2012-10-12,0,向真入山
34.317457,132.189961,丸子山,まるこやま,2012-10-12,0,丸子山
34.02636,132.195739,大将軍山,だいしょうぐんやま,2012-10-12,0,大将軍山
33.912241,132.193603,頂海山,ちょうかいさん,2012-10-12,0,頂海山
34.011055,132.196683,銭壷山,ぜにつぼやま,2012-10-12,0,銭壷山
32.775474,130.260656,九千部岳,くせんぶだけ,2012-10-12,0,九千部岳
32.285768,130.262497,三界山,さんかいやま,2012-10-12,0,三界山
33.589838,130.263264,今山,いまやま,2012-10-12,0,今山
33.355668,130.264272,家石山,いえいしやま,2012-10-12,0,家石山
32.461141,130.256633,陣岳,じんのだけ,2012-10-12,0,陣岳
31.745663,130.262075,立岩,たていわ,2012-10-12,0,立岩
31.27318,130.253983,宗前岳,そうぜんだけ,2012-10-12,0,宗前岳
32.810807,130.254897,大峯,おおみね,2012-10-12,0,大峯
31.731468,130.256242,愛宕山,あたごやま,2012-10-12,0,愛宕山
44.435347,142.920767,岩上山,がんじょうさん,2012-07-30,0,岩上山
43.697461,142.920267,黒岳,くろだけ,2012-07-30,0,黒岳
43.698042,142.910492,桂月岳,けいげつだけ,2012-07-30,0,桂月岳
43.522475,142.913931,六ッ沼山,むつぬまやま,2012-07-30,0,六ッ沼山
43.810089,142.916947,双雲内,そううんない,2012-07-30,0,双雲内
43.649822,142.920336,緑岳,みどりだけ,2012-07-30,0,緑岳
44.040336,142.917406,渚滑岳,しょこつだけ,2012-07-30,0,渚滑岳
42.132161,142.914183,観音山,かんのんやま,2012-07-30,0,観音山
44.470405,142.915195,トーウツ岳,とううつだけ,2012-07-30,0,トーウツ岳
43.671247,142.912828,五色岳,ごしきだけ,2012-07-30,0,五色岳
42.382258,142.548364,ペラリ山,ぺらりやま,2012-07-30,0,ペラリ山
43.592345,142.552731,第五山,だいござん,2012-07-30,0,第五山
43.7305,142.548328,岐登牛山,きとうしやま,2012-07-30,0,岐登牛山
43.071894,142.558431,尖山,しょうざん,2012-07-30,0,尖山
43.506489,142.550381,井牧山,いまきやま,2012-07-30,0,井牧山
43.189635,142.552849,二ノ山,にしのやま,2012-07-30,0,二ノ山
42.693083,142.553733,保留寒山,ほるかんやま,2012-07-30,0,保留寒山
43.840481,142.548042,延丘,のべおか,2012-07-30,0,延丘
43.836567,142.556056,向ヶ丘,むこうがおか,2012-07-30,0,向ヶ丘
44.558269,142.556256,部落山,ぶらくやま,2012-07-30,0,部落山
44.476583,142.555272,沼岳,ぬまだけ,2012-07-30,0,沼岳
43.242803,142.552286,丸山,まるやま,2012-07-30,0,丸山
43.640508,142.549236,柏木山,かしわぎやま,2012-07-30,0,柏木山
43.843564,142.555328,蝶ヶ丘,ちょうがおか,2012-07-30,0,蝶ヶ丘
36.433331,137.340235,高幡山,たかはたやま,2012-10-12,0,高幡山
36.583709,137.350179,尖山,とんがりやま,2012-10-12,0,尖山
35.695926,137.343773,尾城山,おしろやま,2012-10-12,0,尾城山
36.095678,137.348241,龍岩山,りゅうがんざん,2016-10-31,0,龍岩山
35.510557,137.347807,笠置山,かさぎやま,2012-10-12,0,笠置山
36.020745,137.344237,六郎洞山,ろくろうぼらやま,2012-10-12,0,六郎洞山
34.898174,137.350583,額堂山,がくどうさん,2012-10-12,0,額堂山
35.781359,137.347909,拝殿山,はいでんやま,2012-10-12,0,拝殿山
36.03827,137.196669,位山,くらいやま,2012-10-12,0,位山
37.480615,137.190574,鞍坪岳,くらつぼだけ,2012-10-12,0,鞍坪岳
36.374367,137.188442,ナリテ山,なりてやま,2012-10-12,0,ナリテ山
35.254774,137.190269,三国山,みくにやま,2012-10-12,0,三国山
